project,project_path,worker_name,session_id,harness,source_db,source_transcript,source_factory_logs,factory_session,spawn_id,spawn_at,cli,model,effort,transcript_join_key,transcript_joined,session_first_at,session_last_at,task_id,task_title,task_status,task_closed,task_created_at,task_closed_at,lease_acquired_at,lease_released_at,lease_terminal_event,send_back_count,urgent_stop_count,merge_required_count,close_reason,first_push_at,minutes_to_first_push,input_tokens,cached_input_tokens,cache_creation_input_tokens,output_tokens,reasoning_tokens,tool_calls,cost_usd,horizon_date,cost_usd_current
gabber-studio,/home/pippenz/Petrastella/gabber-studio,codex-smooth-sparrow-22-907e98cd-d923-4581-993e-67bfa1dddd4e,db:unknown:codex-smooth-sparrow-22-907e98cd-d923-4581-993e-67bfa1dddd4e,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,codex-smooth-sparrow-22-907e98cd-d923-4581-993e-67bfa1dddd4e,no,,,cas-62a3,"REGRESSION from the orphan-check gate (PR #2196 / cas-43a6): an orphaned impersonation cookie with NO local marker is exactly the orphan case, and the plugin now skips it — restore detection without the extra GET by consuming the readiness model's session result",closed,yes,2026-09-09T00:09:11.894Z,2026-09-09T01:29:08.755Z,2026-09-09T00:09:47.759Z,2026-09-09T01:02:26.691Z,released,0,0,2,"After verification complete on staging served stamp 1788916393344 / PR 2211 commit df2658e15. Cleanup passed with targetBefore and targetAfter authenticated=true, adminPathAfterCleanup=/sign-in, returnUrl present; console-specific check passed with no marker-skip log. Timing artifact records five cold /admin/cache loads with exactly POST /auth/session plus GET workspace-context each (2 measured auth/context requests per page, no extra session GET). Before→After artifacts and the timing assertion caveat are recorded in the verification note. Delivery tip 0ef8bcea is merged into the epic; no dispatch was minted.",,,0,0,0,0,0,0,,2026-09-09,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,codex-witty-leopard-70-abe66746-b0e4-4eee-b9d3-f4115e387352,db:unknown:codex-witty-leopard-70-abe66746-b0e4-4eee-b9d3-f4115e387352,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,codex-witty-leopard-70-abe66746-b0e4-4eee-b9d3-f4115e387352,no,,,cas-e5fd,Analytics error feed is dominated by localhost CORS noise,closed,yes,2026-09-08T16:43:56.443Z,2026-09-09T00:51:44.227Z,2026-09-09T00:19:35.862Z,2026-09-09T00:31:34.122Z,released,0,0,4,"PR #2206 merged and deployed to staging at 317a92165; hybrid epic fast-forwarded to 540267273. Headless staging-admin After verification passed on /admin/business/analytics: error feed HTTP 200, zero localhost/127.0.0.1 CORS rows, visible 'staging · Excludes localhost/dev-origin CORS failures' label, and real errors present including GET /api/v1/admin/queue/cron/history status 500 count 877. Before/After evidence: /home/pippenz/.cas/artifacts/cas-e5fd/after-probe.json; screenshot: /home/pippenz/.cas/artifacts/cas-e5fd/after-business-analytics.png. Release draft is in commit a6dcdc7ce.",,,0,0,0,0,0,0,,2026-09-09,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,codex-clever-cobra-33-e6625279-1673-4079-b112-4c3811e73ce4,db:unknown:codex-clever-cobra-33-e6625279-1673-4079-b112-4c3811e73ce4,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,codex-clever-cobra-33-e6625279-1673-4079-b112-4c3811e73ce4,no,,,cas-31a3,Queue Retry Failed control calls removed 404 endpoint,closed,yes,2026-09-08T16:43:23.368Z,2026-09-09T00:52:37.300Z,2026-09-09T00:19:38.327Z,2026-09-09T00:27:20.384Z,released,0,0,2,Merged PR 2204 to staging at c69950b7b. After verification at served stamp 1788914226032 used the password-free signed-in staging-admin browser flow and reached /admin/system/queue: Retry Failed button count 0; 0 API/backend 404s and no /api/v1/queue/cron/retry-failed request. Redacted evidence: /home/pippenz/.cas/artifacts/cas-31a3/after-attempt-1.json. Two unrelated static /_ipx image 404s were observed and recorded; no API 404s. No alias wait was needed because the button was absent on the successful attempt.,,,0,0,0,0,0,0,,2026-09-09,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,codex-silent-spider-37-9b0eaa45-9564-4888-a753-11dcbec775bc,db:unknown:codex-silent-spider-37-9b0eaa45-9564-4888-a753-11dcbec775bc,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,codex-silent-spider-37-9b0eaa45-9564-4888-a753-11dcbec775bc,no,,,cas-16d2,Analytics includes staging admin traffic in PostHog top workspace and users,closed,yes,2026-09-08T16:43:39.550Z,2026-09-09T01:23:09.853Z,2026-09-09T00:19:41.381Z,2026-09-09T00:41:03.078Z,released,0,0,0,"Delivered and verified on staging. PR 2208 (540267273) excludes the canonical staging identity from PostHog top workspace/users; PR 2212 (ddee8d855) extends the same AdminExclusionService predicate through workspace.ownerAccount, removing fixture-owned QA workspaces. Final identical-window evidence: /home/pippenz/.cas/artifacts/cas-16d2/after-current-staging.md; Before: /home/pippenz/.cas/artifacts/cas-16d2/before-current-staging.md. After health is ddee8d855bf781983bf40926c896117e76dfd58c; both endpoints HTTP 200, staging workspace/UID/person/emails absent, qa-*@gabber.test-owned workspaces absent, first real workspace 196 events and first real user 316 events. Release-note draft updated and pushed in 946d9b3ec; hybrid home has no duplicate top-workspace/users tile. Focused 3-suite/58-test gate, typecheck and changed-file lint pass; one earlier recent-active 503 was not reproduced and is recorded as an observation.",,,0,0,0,0,0,0,,2026-09-09,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,codex-jolly-stork-50-6b7d3914-8a76-421b-8e58-c75c1152a435,db:unknown:codex-jolly-stork-50-6b7d3914-8a76-421b-8e58-c75c1152a435,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,codex-jolly-stork-50-6b7d3914-8a76-421b-8e58-c75c1152a435,no,,,cas-418e,Queue Process Pending control calls removed 404 endpoint in QueueToolsUnified.vue:127,closed,yes,2026-09-09T00:25:28.915Z,2026-09-09T01:23:54.402Z,2026-09-09T00:53:31.200Z,2026-09-09T01:23:54.517Z,released,0,0,0,"Delivered in PR #2210, merged to staging at 6fc8df63c. Removed the retired Process Pending control and handler from QueueToolsUnified.vue, removed its unused type/loading/composable wiring and EN/ES superAdmin action copy, and added the real-component render regression. Fresh local proof: targeted Vitest 1 file/1 test passed (exit 0), targeted ESLint passed, Nuxt typecheck passed, locale JSON parsed, diff check passed, and the scoped retired-reference scan returned 0. Deployed After proof at served stamp 1788916393344 reached signed-in /admin/system/queue with Process Pending button count 0 and 0 API 404s across 10 API responses; redacted artifact: /home/pippenz/.cas/artifacts/cas-418e/after-probe.json.",,,0,0,0,0,0,0,,2026-09-09,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,codex-jolly-stork-50-6b7d3914-8a76-421b-8e58-c75c1152a435,db:unknown:codex-jolly-stork-50-6b7d3914-8a76-421b-8e58-c75c1152a435,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,codex-jolly-stork-50-6b7d3914-8a76-421b-8e58-c75c1152a435,no,,,cas-7381,QueueCronManagement calls removed /status endpoint in QueueCronManagement.vue:393,closed,yes,2026-09-09T00:59:19.421Z,2026-09-09T02:05:53.985Z,2026-09-09T01:24:14.113Z,2026-09-09T01:41:30.372Z,released,0,0,0,"Delivered and merged via PR 2215. The stale QueueCronManagement /status and /trigger callers, controls, handlers, processing-gate copy, and dead wrapper CSS are removed; supported history remains at /api/v1/admin/queue/cron/history?limit=50. Verified against served stamp 1788918689206 on the actual deployed surfaces: /admin?tab=queue Queue tab rendered with Process Pending absent, /admin/system/health?view=cron rendered history with stale controls absent, Refresh and keyboard Refresh reloaded history, and 390x844 remained in-bounds. The deployed After captured 23 API requests, 0 API 404s, five HTTP-200 history loads (50/50/50/1/50 executions), and no /status or /trigger requests. Evidence ledger and JSON are at /home/pippenz/.cas/artifacts/cas-7381/LEDGER.md and /home/pippenz/.cas/artifacts/cas-7381/after-probe.json. /admin/system/queue was recorded as a branded 404 because it was never a route; supervisor confirmed closure against the actual paths above.",,,0,0,0,0,0,0,,2026-09-09,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,codex-jolly-stork-50-6b7d3914-8a76-421b-8e58-c75c1152a435,db:unknown:codex-jolly-stork-50-6b7d3914-8a76-421b-8e58-c75c1152a435,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,codex-jolly-stork-50-6b7d3914-8a76-421b-8e58-c75c1152a435,no,,,cas-b197,"RE-VERIFY on the REAL page: the cas-31a3 (Retry Failed) and cas-418e (Process Pending) Afters probed /admin/system/queue, which is not a route (branded 404) — rerun both on /admin?tab=queue (legacy Queue tab, QueueToolsUnified) and record",closed,yes,2026-09-09T02:05:24.607Z,2026-09-09T02:08:48.775Z,2026-09-09T02:06:06.905Z,2026-09-09T02:08:48.781Z,released,0,0,0,"No-code real-page re-verification complete on staging served stamp 1788918689206. At the actual legacy Queue tab /admin?tab=queue, headless signed-in staging-admin rendered QueueToolsUnified with exactly one remaining SMS-import action card; Retry Failed=0 and Process Pending=0 within the real card surface. Desktop 1280 and phone 390 screenshots and JSON are recorded under /home/pippenz/.cas/artifacts/cas-31a3/after-real-page/ and /home/pippenz/.cas/artifacts/cas-418e/after-real-page/. Each artifact records 14 API responses, 0 API 404s, 0 static frontend 404s, and no requests to /api/v1/queue/cron/retry-failed or /api/v1/queue/cron/process-pending. Discovery notes with PASS verdict were appended to closed tasks cas-31a3 and cas-418e. The prior /admin/system/queue evidence is superseded because that path is a branded 404; the real Queue tab is /admin?tab=queue. Source worktree stayed clean; reference PR: https://github.com/Richards-LLC/gabber-studio/pull/2210.",,,0,0,0,0,0,0,,2026-09-09,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,15982dd8-fc49-4e0f-bd5b-12edfab8e845,db:unknown:15982dd8-fc49-4e0f-bd5b-12edfab8e845,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,15982dd8-fc49-4e0f-bd5b-12edfab8e845,no,,,cas-981b,"Anonymous fast path for the honest pending header: SSR renders `anonymous` (Login) when the request has no session cookie and no returning-user hint, keeping `pending` only when an identity is plausible",closed,yes,2026-09-09T00:28:54.633Z,2026-09-09T02:14:39.129Z,2026-09-09T01:31:04.847Z,2026-09-09T02:14:39.347Z,released,1,0,1,"Delivered fa7b26cbc (code; epic 2ad91e53a; staging PR 2216 = 820671875) + 7a3295470 (report, migration cell, note draft; epic ee5442848; staging PR 2218 = 514336c72). SSR renders the header identity slot `anonymous` (Login in the HTML) when the request has no __session cookie, no returning-user hint cookie (new frontend-origin twin `gabber_auth_hint=1` of the cas-e007 localStorage hint — 1y, Lax, Secure on https, no identity; written/cleared by setSessionHint/clearSessionHint incl. clearAllSessions and by signOut), no SSR-verified user and not a Firebase ?oobCode/?apiKey return; `pending` otherwise. Pure module utils/header-identity-ssr.ts; layouts/default.vue decides once per request into useState('header-identity-ssr'); an SSR-anonymous header may only be upgraded to account controls. Red-first: 23 pure + 2 SSR renderToString cells + wiring scan (red before the module existed, green after); 29 neighbouring suites green; nuxt typecheck EXIT 0; eslint clean on new files. Deployed After on staging with the cas-2be4 instrument (both identities): anonymous Login from first paint — time-to-Login 10.5 s → 1.9 s median, skeleton 6/6 → 0/6, 0 auth requests, 0 redirects; signed-in 0/6 Login renders (P1.4 intact), skeleton→account 2.1 s median, same 2 auth requests; migration cell: pre-deploy signed-in browser shows Login→account once on its first load (0.5 s → 1.0 s) and never after; visual-qa strict dark 1280/390 PASS. Report docs/reports/2026-09-09-cas-981b-header-anonymous-fast-path-before-after.md; note draft docs/release-notes/2026-09-09-header-anonymous-fast-path-slack.md (PR 2216). Artifacts /home/pippenz/.cas/artifacts/cas-981b/.",,,0,0,0,0,0,0,,2026-09-09,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,85e4a021-9db0-4825-a6eb-407ed3a965e8,db:unknown:85e4a021-9db0-4825-a6eb-407ed3a965e8,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,85e4a021-9db0-4825-a6eb-407ed3a965e8,no,,,cas-30ba,"W5 PHONE TABLES: convert the 11 moved q-tables that still scroll horizontally at 390 to the AdminTable card-row discipline (phone), and add the ""<768 tables must be card-row"" fail condition to scripts/visual-qa.mjs so the strict gate enforces layout.md §0/§4",closed,yes,2026-09-08T21:29:31.299Z,2026-09-09T02:47:55.040Z,2026-09-09T01:31:12.775Z,2026-09-09T02:16:43.825Z,released,0,0,2,"W5 phone tables shipped to staging via PR #2220 (34a08741e); release note on staging via PR #2223 (8b55bfc5b). (1) scripts/visual-qa.mjs `table-scroll` fail condition (layout.md §0/§4): at <768 any visible <table> extending past a scrolling ancestor fails unless it carries admin-table / admin-card-rows / q-table--grid and then really does not scroll; message names the widest cell content or the pushed-out table box; fixture red→green (scripts/__fixtures__/visual-qa/). (2) vAdminCardRows directive (hybrid/card-rows.ts, 3 red-first unit tests) + phone CSS in AdminDestination.vue render 16 moved-tab q-tables as card rows (headline + LABEL · value lines, every column reachable), one commit per destination; daily-audit q-gutter-md ×2 → q-gutter-y-md (page overflow the rule exposed); eslint browser globals + lint-baseline prune. (3) Evidence: neutral review ACCEPT 4/4/4/4/4; local strict 20/20 PASS; After on DEPLOYED staging 20/20 PASS, 60/60 renders, 0 table-scroll (Before on predecessor: users + email table-scroll=1) → IMPROVED. Gates: typecheck 0, lint:check 0 errors, vitest 3842/3843 (1 pre-existing build-output test). Discovered bug cas-ad75 filed. Artifacts + describe-only screenshot README under ~/.cas/artifacts/cas-30ba/. Verification dispatch vdispatch-9bcf3c9562731f34fd8e44fc57555a4c APPROVED.",,,0,0,0,0,0,0,,2026-09-09,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,codex-lively-kestrel-98-bccaeaeb-76d9-4064-8fae-07aece39d1e1,db:unknown:codex-lively-kestrel-98-bccaeaeb-76d9-4064-8fae-07aece39d1e1,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,codex-lively-kestrel-98-bccaeaeb-76d9-4064-8fae-07aece39d1e1,no,,,cas-dc5d,"setUser treats a workspace-context 5xx/network error as ""user does not exist"" and POSTs /api/v1/users (apps/frontend/app/src/stores/auth.ts:1395–1430)",closed,yes,2026-09-08T22:18:18.772Z,2026-09-09T02:47:44.292Z,2026-09-09T01:31:28.659Z,2026-09-09T02:24:22.937Z,released,0,0,2,"Delivered fix is merged into epic and staging via the f0e62e882 delivery anchor. setUser now creates users only for definitive not-found results, including HTTP 200 {success:false,error:'User not found'}; 5xx/network/timeout/unauthorized/unavailable/ambiguous failures leave roleResolved unresolved for readiness retry. Red-first unit coverage and exact 200 response-shape coverage pass, focused auth suite passes 4 files/38 tests, ESLint/typecheck/format checks pass. Same-instrument staging proof: Before artifact /home/pippenz/.cas/artifacts/cas-dc5d/before/workspace-context.json recorded 1 POST /api/v1/users in each of 5 fresh contexts under forced 503; After artifact /home/pippenz/.cas/artifacts/cas-dc5d/after/workspace-context.json recorded 0 POST in all 5 fresh contexts against served stamp 1788921365569 (frontend commit 13d8296d4), with all request rows settled. Release draft updated for PR 2221 at docs/release-notes/2026-09-09-auth-context-failure-no-spurious-signup-slack.md. Final branch tip 8225f2fb is pushed and clean; no dispatch id was minted.",,,0,0,0,0,0,0,,2026-09-09,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,1e641890-2480-4a45-b65c-ad4d32ebc485,db:unknown:1e641890-2480-4a45-b65c-ad4d32ebc485,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,1e641890-2480-4a45-b65c-ad4d32ebc485,no,,,cas-3f71,"NEUTRAL REVIEW of W5 phone tables (cas-30ba, factory/zen-marten-69 b2ed47dd5): grade the 390-wide card-row renders of 15 q-tables against layout.md §0/§4 and the cas-ui-craft floor — read-only, no code",closed,yes,2026-09-09T02:17:18.146Z,2026-09-09T02:24:28.407Z,2026-09-09T02:17:53.092Z,2026-09-09T02:22:36.820Z,released,0,0,1,"ACCEPT. Neutral review of cas-30ba (zen-marten-69 b2ed47dd5) at docs/reports/2026-09-09-hybrid-w5-phone-tables-neutral-review.md (factory/cosmic-eagle-16 @ 2bd0eb0be, merged into epic cas-6ea3 at 542905f47; verification dispatch vdispatch-939653c8635e0412cf0ef1bea4a500f7 APPROVED): 12 graded 390 renders, 0 mechanical defects (no scroll/clip/orphan; label 6.52:1, value 14.88:1 on #1b1c20); 1280/2560 pixel-diffed vs W3 = live data only, except the daily-audit gutter fix shifting cards 12 px left (alignment correction, accepted); visual-qa table-scroll rule verified against fixtures (fails scroller, passes card rows) with a documented overflow:hidden blind spot; rubric 4/4/4/4/4, floor holds. Follow-ups tasked: cas-9135 (H1), cas-a5ad (F1/F2), cas-aeeb (E1).",,,0,0,0,0,0,0,,2026-09-09,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,codex-daring-viper-30-609be182-be63-4863-b2f7-635506daaff6,db:unknown:codex-daring-viper-30-609be182-be63-4863-b2f7-635506daaff6,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,codex-daring-viper-30-609be182-be63-4863-b2f7-635506daaff6,no,,,cas-0275,"Render docs/reports/2026-09-08-carousel-single-image-lifecycle.html to a verified PDF for Slack (headless Chrome print, ≤ 1 MB, text extractable) and write a 12-line factual digest from the report",closed,yes,2026-09-09T11:32:36.732Z,2026-09-09T11:38:04.706Z,2026-09-09T11:33:16.637Z,2026-09-09T11:38:04.918Z,released,0,0,0,"Delivered no-code Slack artifacts under /home/pippenz/.cas/artifacts/cas-0275/: carousel-lifecycle-2026-09-08.pdf, digest.md, VERIFY.md, first-page-01.png, and fresh proof outputs. Chrome exit 0; PDF is 360589 bytes, 13 Letter portrait pages, tagged/text-extractable, and first-page text contains the verdict plus 39/11/0 and 29/10/11 totals. Fresh proof exited 0 and found exactly one Figure 1/grid pair, no duplicated wide/narrow figure, and digest.md exactly 12 bullet lines with no cas- labels. Worktree stayed clean at HEAD 1e8e3bcd1ed9e6db83bbef50be44ba7a55afd90d; no repository changes were made per the no-code acceptance.",,,0,0,0,0,0,0,,2026-09-09,
gabber-studio,/home/pippenz/Petrastella/gabber-studio,204b4de2-21fe-4777-bd56-b8f0965312e9,db:unknown:204b4de2-21fe-4777-bd56-b8f0965312e9,db,/home/pippenz/Petrastella/gabber-studio/.cas/cas.db,,/home/pippenz/Petrastella/gabber-studio/.cas/logs,,,,,,,204b4de2-21fe-4777-bd56-b8f0965312e9,no,,,cas-9613,"Fix print layout of the carousel lifecycle report so the 10×5 matrix fits the page; re-render PDF, verify every page, post corrected file as a thread reply",closed,yes,2026-09-09T11:49:19.500Z,2026-09-09T12:17:20.080Z,2026-09-09T11:49:35.770Z,2026-09-09T12:17:20.329Z,released,0,0,0,"Print layout fixed, PDF re-rendered and verified page by page, corrected file posted as a thread reply. Both PRs merged to staging: #2227 (the fix) at 13f9281f8, #2228 (the POSTED receipt) at 40634a98b. Worker commits 45d6c1389 + 84541f413.

ROOT CAUSE — three rules in docs/reports/2026-09-08-carousel-single-image-lifecycle.html, not one:
1. `.scroll{overflow-x:auto}` (line 56) is a screen scroller; on paper an overflow container CLIPS at the page edge, so column 4 was half shaved and column 5 ""5 · Make It Mine"" — the ten FAILs the report is about — rendered on no page at all.
2. `th[scope=row]{white-space:nowrap}` (line 50) forced the Post column as wide as @jaycameronconsulting.
3. A 46-character absolute evidence path in all 50 cells bloated the four evidence columns.
Secondary: `caption span{max-width:calc(100vw - 42px);position:sticky}` is meaningless on paper, and `a[href^=""http""]::after` printed every golden-set URL twice.

FIX — entirely inside `@media print`; no screen rule changed. `@page letter portrait 13mm/11mm`; `.wrap` drops max-width and padding; `.scroll{overflow:visible}`; `th[scope=row]` may wrap; `#t-matrix` table-layout fixed at 12% + 5x17.6%, 7.6pt; `#t-golden` fixed widths with the URL echo suppressed. Evidence paths keep the shared `/home/pippenz/.cas/artifacts/` prefix in a `<span class=""dir"">` that print hides, and carry a `<wbr>` after each separator so they wrap as `cas-700a/` `03-carousel/` `mine.png`. `<wbr>` is zero-width: screen text and copy-paste unchanged. Portrait reflow (option b) was enough — no landscape page needed.

AC1 — no `.scroll` clips in print; every table fits Letter width; visual-qa reports the identical 6 pre-existing findings on the pre-change file and on this one, so screen layout is untouched. AC2 — 13 pages to 8, 367 081 B, text-extractable; raster edge check on 8/8 pages: ink box 65..1211 px inside the 65..1210 margin box, 0.427 in clear of the paper edge against a 0.2 in guard, 0 failures; per-COLUMN text check (pdftotext -x/-W band crops, the test the first upload would have failed) shows matrix pages 4/5/6 each carrying all six headers in their own column and 2+5+3 = 10 rows with 10 mine.png cells, 10 Make It Mine verdict texts and 10 FAIL badges. Contact sheet pages/sheet.png plus per-page debug overlays (margin box red, ink box blue) and the per-page table in VERIFY.md. AC3 — two fresh subagents read it neutrally; the final-render read is PASS and is recorded verbatim (its own numbers: pdftotext -bbox 3 049 words, zero with xMax > 612 pt; zero split file extensions). The earlier read caught `word-break:break-all` splitting `audit.p`/`ng`, which produced 84541f413. AC4 — posted to #gabber-internal as a reply on 1788954021.201829: message_id 1788955557.630599, file_id F0C0PVDD960, 367 081 B, 2026-09-09T12:05:57Z, with the specified two-line comment; read back from Slack; receipt in VERIFY.md section 8 and in docs/release-notes/2026-09-08-carousel-lifecycle-slack.md. AC5 — merged, SHA above.

Two facts recorded for the record, neither of them unfinished work in this task's scope: cas-d372 was filed for the 6 pre-existing visual-qa `table-scroll` findings that predate this change (not silenced, no allowlist entry added, because that rule needs a ruling on whether docs/reports is in scope); and the byte-level download+sha256 of the posted file is not obtainable from a worker holding only the hub proxy bearer, so VERIFY.md section 8 states the evidence actually held (ok:true plus size_bytes identical to the source) instead of overclaiming. The seven cosmetic observations from the neutral reader are recorded verbatim and are properties of the report's own content and typography, not of the print fix.

Artifacts: /home/pippenz/.cas/artifacts/cas-9613/ — VERIFY.md, the PDF, render.sh, check_pages.py, check_text.py, edge-check.txt, text-check.txt, pages/ (8 rasters + 8 debug overlays + sheet.png), visual-qa/ and visual-qa-baseline/, post/ (post.py, comment.txt, receipt.json, readback.json). No token, credential or production datum in any artifact.",,,0,0,0,0,0,0,,2026-09-09,
